College Code,College Name,Email,Phone,Address
5617,FATIMA RAHMAN TEACHERS' TRAINING COLLEGE,fatimarfoundation@gmail.com,7691685,"CHITTAGONGROAD, Narayanganj"
5618,HOSSAINPUR S.P. UNION COLLEGE,hossainpurcollege@yahoo.com,01818058106,"VILL: HOSSAINPUR, P.O.: HOSSAINPUR,Sonargaon,Narayanganj., Narayanganj"
5619,BANGLADESH INSTITUTE OF BUSINESS & TECHNOLOGY (BIBT),bibtbd@yahoo.com,7641273,"2/4, Allama Iqbal Road (Near by Tolaram college), Chashara, Narayanganj"
5620,COLLEGE OF TECHNOLOGY (COT),info.edu1997@gmail.com,7646447,"Chanmari, Fatullah, Dhaka-Narayanganj Link Road, Narayanganj, Narayanganj"
5621,PANCHRUKHI BEGUM ANOWARA COLLEGE,principalpba@gmail.com,01712735975,"P.O-PANCHRUKHI ,P.S-ARAIHAZAR,DIST-NARAYANGANJ, Narayanganj"
5622,SHANARPAR ROWSHAN ARA COLLEGE,rowshanaracollege7@gmail.com,01309112476,"POST: SHANARPAR-1361, THANA: SIDDHIRGONJ, DIST: NARAYANGONJ., Narayanganj"
5623,GOPALDI NAZRUL ISLAM BABU COLLEGE,gnibcollege@gmail.com,01309134245,"GOPALDI, ARAIHAZAR, NARAYANGANJ,"
5701,GOVT. HARAGANGA COLLEGE,govt.haragangacollege@yahoo.com,8802997731174,"COLLEGE ROAD, MUNSHIGANJ SADAR, MUNSHIGANJ., Munshiganj"
5702,GOVT. SREENAGAR COLLEGE,sreenagargovt1970@yahoo.com,02997733755,"SREENAGAR, MUNSHIGANJ, Munshiganj"
5703,GOVT. BIKRAMPUR K. B. COLLEGE,bkbcollege1970@yahoo.com,01309111200,"ICCHAPURA, SIRAJDIKHAN, MUNSHIGINJ, Munshiganj"
5704,GAJARIA GOVT. COLLEGE,ggc.munshiganj@gmail.com,01673706478,"GAJARIA, MUNSHIGANJ., Munshiganj"
5705,BIKRAMPUR ADARSHA COLLEGE,backuchiamora@yahoo.com,01309111201,"KUCHIAMORA, Munshiganj"
5706,ADARSHA MAHABIDDALAYA,adarshadegreecollege123@yahoo.com,01912646224,"KHARRA, CHURAIN, SREENAGAR, MUNSHIGAN, Munshiganj"
5707,MUNSHIGANJ LAW COLLEGE,munshigonjlawcollege@gmail.com,01911049763,"VILLEGE- MIDDLE COAT GOEN, Munshiganj"
5708,GOVT. LOHAJANG MAHABIDHALAYA,lohajangcollege@yahoo.com,7625005,"BARANOWPARA, Munshiganj"
5709,RAMPAL COLLEGE,rcollege00@gmail.com,027612608,"RAMPAL-1501, Munshiganj Sadar, Munshiganj, Munshiganj"
5710,GAZARIA KALIMULLAH COLLEGE,kalimullahcollege@gmail.com,01819162876,"BHABER CHAR, GAZARIA, MUNSHIGONJ, Munshiganj"
5711,MIRKADIM HAJI AMJAD ALI COLLEGE,mirkadimcollage@yahoo.com,7612320,"ANAYET NAGAR, MIRKADIM, Munshiganj"
5712,MALKHANAGAR COLLEGE,malkhanagarcollege@gmail.com,01309134590,"MALKHANAGAR, Munshiganj"
5713,BIKRAMPUR TONGIBARI GOVERNMENT COLLEGE,bikrampurtongibaridegreecollege@yahoo.com,027618040,"Rangmeher,Tongibari,Munshiganj., Munshiganj"
5714,ALI ASGAR AND ABDULLAH DEGREE COLLEGE,aacollege95@yahoo.com,01711289637,"GOPALPUR(HAJRATPUR), Munshiganj"
5801,GOVT. DEBENDRA COLLEGE,debendracollege@yahoo.com,996610404,"MANIKGANJ, Manikganj"
5802,MANIKGANJ MAHILA COLLEGE,govtmohilacollege@yahoo.com,02996610366,"SHAHID RAFIQ ROAD, MANIKGONJ., Manikganj"
5803,MOTILAL COLLEGE,dha110905@yahoo.com,01711157884,"Vill:Chakmirpur,P.O+Upazilla:DAULATPUR, Dist:MANIKGANJ, Manikganj"
5804,TALUKNAGAR COLLEGE,tnc_edu@yahoo.com,01714772632,"VILL:TALUKNAGAR,P.O: TALUKNAGAR,Upozilla :Daulatpur,Dist:Manikgonj, Manikganj"
5805,SINGAIR GOVT. COLLEGE,singaircollege@gmail.com,7717015,"P.O:SINGAIR, P.S: Singair, District: Manikganj-1820., Manikganj"
5806,GHIOR GOVT. COLLEGE,ghiorgov.college@yahoo.com,02996627013,"GHIOR, MANIKGANJ., Manikganj"
5807,TEROSREE COLLEGE,terosreecollege5807@gmail.com,0716367692,"TEROSREE, P.O.-Terosree,P.S.-Ghior, District-Manikganj., Manikganj"
5808,M. A. RAUF COLLEGE,roufcollege@yahoo.com,01720203003,"Village : Kowri, POST: CHALA, UNION: GALA, PS: Harirampur, Dist: Manikgonj, Manikganj"
5809,MAHADEBPUR UNION GOVT. COLLEGE,principalmudc1972@Gmail.com,01721303531,"BARANGAIL,SHIBALAYA,MANIKGANJ, Manikganj"
5810,"VIKU MEMO. GOVT. COLLEGE, DARGRAM",viku.college@yahoo.com,01309111025,"DARGRAM. saturia, Manikganj, Manikganj"
5812,KHAN BAHADUR AWLAD HOSSAIN KHAN COLLEGE,khanbahadur_college@yahoo.com,02996610681,"PORRA, MANIKGANJ SADAR, MANIKGANJ., Manikganj"
5813,GARPARA HAFIZUDDIN MEMORIAL DEGREE COLLEGE,0,,"0, Manikganj"
5814,ADARSHA MAHABIDDALAYA,admk4050@gmail.com,01309111002,"P.O BALIRTEK, UP Zelaa- Manikganj. Dist- Manikganj, Manikganj"
5815,JHITKA KHAJA RAHMAT ALI DEGREE COLLEGE,jhitkakhajacoll@yahoo.com,027729003,"BASUDEBPUR, JHITKA, HARIRAMPUR, MANIKGANJ, Manikganj"
5816,BEGUM JARINA COLLEGE,begumjarina.college@yahoo.com,027710768,"WEST DASHORA, MANIKGANJ., Manikganj"
5817,SATURIA SYED KALU SHAH COLLEGE,kalushahcollege.saturia@gmail.com,027725054,"SATURIA, Manikganj"
5818,KHONDOKAR NURUL HOSSAIN LAW ACADEMY,knhla5818@gmail.com,01811196239,"SHAHID SARONI ROAD, MANIKGANJ, Manikganj"
5819,IDEAL TEACHERS' TRAINING COLLEGE,ideal_ttcollege@yahoo.com,01716364548,"MANIKGANJ SADAR, MANIKGANJ., Manikganj"
5820,BICHARPATI NURUL ISLAM DEGREE COLLEGE,bndcollege@yahoo.com,027728072,"JATRAPUR, Manikganj"
5821,SHIBALAYA SADARUDDIN DEGREE COLLEGE,ssdc777@yahoo.com,027716126,"SHIBALAYA, Manikganj"
5822,BACHAMARA BAGUTIA CHARKATARY ( B B C) COLLEGE,bbccollegebachamara@gmail.com,01716046162,"VILL:BACHAMARA,P.O:BACHAMARA,UPAZILLA:DAULATPUR,DIST:MANIKGANJ,"
5823,RAJIBPUR ADARSHA COLLEGE,rac111003@gmail.com,01309111003,"KRISHNAPUR, MANIKGANJ., Manikganj"
5824,BAIRA COLLEGE,bairacollege@gmail.com,01309111085,"Baira, Singair, Manikganj -1821., Manikganj"
5901,RAJBARI GOVT. COLLEGE,rajbarigovt.college@yahoo.com,064165547,"RAJBARI SADAR, RAJBARI, Rajbari"
5902,GOVT. GOALONDA KAMRUL ISLAM COLLEGE,gkicollege@yahoo.com,0642356181,"VILL: UTTAR UJANCHAR, P.O.: GOALONDA, Rajbari"
5903,RAJBARI GOVT. ADARSHA MAHILA COLLEGE,rgamc_rajbari@yahoo.com,064165283,"SAJJANKANDA, Rajbari"
5904,BALIAKANDI GOVT. COLLEGE,bkndcoll@gmail.com,0642256016,"VILL: ELISHKOL,POLICE STATION/POST: BALIAKANDI,DISTRICT: RAJBARI., Rajbari"
5905,PANGSHA GOVT. COLLEGE,pangsacollege@gmail.com,0642475007,"PANGSA, RAJBARI, Rajbari"
5906,MACHHPARA COLLEGE,mdcbd.1986@gmail.com,01309113418,"MACHPARA, PO - RAMKOL,RAJBARI, Rajbari"
5907,MRIGI SHAHEED DIANAT COLLEGE,msdcollege1988@gmail.com,01711464656,"PO:MRIGI BAZAR,UP:KALUKHALI,DIST:RAJBARI, Rajbari"
5908,KALUKHALI GOVT. COLLEGE,kalukhalicollege@gmail.com,01720598881,"RATANDIA, KALUKHALI, RAJBARI., Rajbari"
5909,MIR MOSHAROF HOSSAIN COLLEGE,mircollege10@gmail.com,01712086415,"SONAPUR, BALIAKANDI, RAJBARI., Rajbari"
5910,MAJHBARI JAHANARA BEGUM COLLEGE,majbarijahanarabegumcollege@gmail.com,01718159099,"MAJBARI, KALUKHALI , RAJBARI, Rajbari"
5911,MUNSUR ALI COLLEGE,mac95baliraj@yahoo.com,01713524714,"VILLAGE :BAKSHADANGI,POST :NARUA UPAZILLA : BALIAKANDI, ZILLA : RAJBARI, Rajbari"
5912,DR. ABUL HOSSAIN COLLEGE,dr.abulhossaincollege@yahoo.com,064165814,"VILL-SAJJANKANDA,POST-RAJBARI DIST-RAJBARI, Rajbari"
5913,RAJBARI TEACHERS' TRAINING COLLEGE,rajbarittc2001@yahoo.com,01716258970,"SOUTH BHABANIPUR, RAJBARI, Rajbari"
5914,MOHILA COLLEGE,pangshamohilacollege@yahoo.com,01712963982,"MAGURADANGI, PANGSHA, Rajbari"
5915,RABEYA IDRIS MAHILA COLLEGE,rimcollege1999@gmail.com,0642356373,"NASARUDDIN SARDER PARA, Rajbari"
5916,DR. KAZI MOTAHAR HOSSAIN COLLEGE,drcollegehabashpur@gmail.com,01798255554,"HABASHPUR, Pangsha, Rajbari., Rajbari"
5917,ALHAZ AMZAD HOSSAIN DEGREE COLLEGE,aahc94@gmail.com,01912427472,"KASHBAMAJAIL, Rajbari"
5920,JAMALPUR COLLEGE,jamalpurcollege1998@gmail.com,01716360525,"VILL: DANGAHATIMOHON,PST: NALIA,UPZILLA:BALIAKANDI,ZILLA:RAJBARI., Rajbari"
5921,BAHARPUR COLLEGE,baharpurcollege@yahoo.com,01716487238,"VILL. & POST- BAHARPUR, PS- BALIAKANDI, Rajbari"
5922,JATIR JANAK BANGABANDHU GOVT. COLLEGE,nabiulbbc@gmail.com,01719761857,"BAHALADANGA, PREMTIA, PANGSHA, RAJBARI, Rajbari"
6001,GOVT. RAJENDRA COLLEGE,rajendracollege@yahoo.com,02478803028,"FARIDPUR, Faridpur"
6002,GOVT. SARDA SUNDARI MAHILA COLLEGE,govtsaradasundari@gmail.com,063162491,"JHILTULI, Faridpur"
6003,GOVT. YASIN COLLEGE,yasincollege@yahoo.com,063162640,"TAPAKHOLA, Faridpur"
6004,CHARBHADRASAN GOVT. COLLEGE,cgcfaridpur@gmail.com,01309108728,"charbhadrasan govt.college.CHARBHADRASAN, FARIDPUR, Faridpur"
6005,GOVT. KAZI MAHBUBLLAH(K.M) COLLEGE,6005kmcbd@gmail.com,0632356130,"Bhanga Thana Road,Bhanga,Faridpur, Faridpur"
6006,NAGARKANDA COLLEGE,gnmprincipal@gmail.com,01676737898,"GOVERNMENT NAGARKANDA COLLEGE, NAGARKANDA, FARIDPUR, 7840., Faridpur"
6007,BOALMARI GOVT. COLLEGE,boalmaricollege@gmail.com,0632456110,"Kamargram, Boalmari, Faridpur., Faridpur"
6008,KADIRDI DEGREE COLLEGE,esharatkdc@yahoo.com,01713525105,"VILLAGE+POST: KADIRDI, Faridpur"
6009,ALFADANGA ADARSHA COLLEGE,principal.aac1992@gmail.com,063256105,"KAMARGRAM, ALFADANGA, FARIDPUR, Faridpur"
6010,ALFADANGA GOVT. COLLEGE,principal@alfadangacollege.edu.bd,0632256096,"ALFADANGA , FARIDPUR, Faridpur"
6011,GOVT. BIRSRESTHA ABDUR ROUF COLLEGE,pbarcollegekam@gmail.com,01716853442,"POST: KAMARKHALI, THANA: MADHUKHALI, DISTRICT: FARIDPUR, Faridpur"
6012,GOVT. AINUDDIN COLLEGE,prin_gacoll@yahoo.com,0632656068,"Madhukhali, Faridpur- 7850, Faridpur"
6013,SADARPUR GOVT. COLLEGE,sadarpurcollege@gmail.com,0632875239,"SADARPUR, FARIDPUR., Faridpur"
6014,KAZI SHIRAJUL ISLAM MOHILA COLLEGE,ksimohilacollege@yahoo.com,0632456262,"BOALMARI, Faridpur"
6015,NABOKAM PALLY COLLEGE,nkpcollege@gmail.com,01712614704,"JADUNANDI, Faridpur"
6016,BHANGA MOHILA COLLEGE,bmdc1997@yahoo.com,0632356497,"BHANGA, FARIDPUR., Faridpur"
6017,FARIDPUR LAW COLLEGE,faridpurlawcollege@gmail.com,063165303,"JHILTULY, SOUTH KALIBARI, COLLEGE RODE, FARIDPUR, Faridpur"
6018,FARIDPUR CITY COLLEGE,faridpurcityc@gmail.com,063164909,"STATION ROAD FARIDPUR, Faridpur"
6019,J. M. MODEL TEACHERS' TRAINING COLLEGE,jmmodelttc@gmail.com,01711728913,"VILL: WEST KHABASPUR, Faridpur"
6020,SUNFLOWER TEACHERS' TRAINING COLLEGE,sunflowerttcfaridpur6020@gmail.com,063161687,"2 NO SAROK WEST GOALCHAMOT, Faridpur"
6021,GOVT. TEACHERS' TRAINING COLLEGE,ttcfarid@hotmail.com,02478803303,"FARIDPUR SADAR, FARIDPUR, Faridpur"
6022,ENGINEER KHANDAKER MOSHARRAF HOSSAIN COLLEGE,ekmhcf@gmail.com,00,"GOALCHAMOT, FARIDPUR, Faridpur"
6023,HAZI ABDUR RAHMAN ABDUL KARIM COLLEGE,principalhajicollege@gmail.com,01309108856,"KURANEARCHAR, NOAPARA,, Faridpur"
6024,AKHCHASI MAHILA DEGREE COLLEGE,akhchasimahiladegreecollege@gmail.com,01960690026,"MADHUKHALI, FARIDPUR, Faridpur"
6025,BANGABANDHU GOVT. COLLEGE,bbcollege.kharsuti@gmail.com,01718060408,"village- Kharsuti, Post- Kharsuti, Upazila- Boalmari, District- Faridpur, Faridpur"
6026,MAHILA COLLEGE,mcsadarpur@yahoo.com,01716062865,"Sadarpur, Fardipur, Bangladesh, Faridpur"
6027,ALHAJ ABDUL KHALEQUE COLLEGE,aakdcf@gmail.com,063161370,"Khaleque Chairmaner Baza, P.S: Khaleque Chairmaner Baza, Up zilla: Faridpur Sadar, Dis: Faridpur., Faridpur"
6101,GOVT. BANGABANDHU COLLEGE,bangabandhucollege@yahoo.com,02478821654,"GOVT. BANGABANDHU COLLEGEGopalgonj,, Gopalgonj"
6102,SK. FAZILATUNNESSA MAHILA COLLEGE,skfm_gov@yahoo.com,026685356,"62, SISUBAN ROAD, GOPALGONJ, Gopalgonj"
6103,"GOVT. NAZRUL COLLEGE, SATPAR",nazrulcollege@gmail.com,01758837988,"SATPAR.Gopalgang., Gopalgonj"
6104,"BANGA RATNA COLLEGE, GOPALGANJ",bangaratnacollege@gmail.com,01715290929,"VILL: KALIGRAM, POST: JALIRPAR, Gopalgonj"
6105,GOVT. MUKSUDPUR COLLEGE,principalmuksudpurcollege@yahoo.com,0665456222,"GOPINATHPUR, Gopalgonj"
6106,SK. LUTFAR RAHMAN ADARSHA GOVT. COLLEGE,kslragc109591@yahoo.com,026651210,"KOTALIPARA,GOPALGONJ, Gopalgonj"
6107,"KAZI MANTU COLLEGE, BHANGARHAT",kazimontucollege@yahoo.com,01712840187,"BHANGARHAT, KOTALIPARA, GOPALGONJ, Gopalgonj"
6108,M. A. KHALEQ COLLEGE,khalequecollege@gmail.com,0665256327,"KASHIANI, Gopalgonj"
6109,JOYNAGAR YAR ALI KHAN DEGREE COLLEGE,yaralikhancollege@yahoo.com,01717548477,"POST: JONASUR, UPZILLA: KASHIANI, DIST: GOPALGONJ., Gopalgonj"
6110,RAMDIA GOVT. SREEKRISHNA COLLEGE,skcollege.1942@yahoo.com,01729796872,"RAMDIA, Gopalgonj"
6111,GOVT. SHEIKH MUJIBUR RAHMAN COLLEGE,gov.skmujibcollege@yahoo.com,2478856265,"Tungiapra, Gopalganj., Gopalgonj"
6112,KAZI MANTU COLLEGE,0,,"0, Gopalgonj"
6113,RAJPAT COLLEGE,rajpat.college@gmail.com,01734012183,"RAJPAT,KASHIANI,GOPALGANJ., Gopalgonj"
6114,LALMIA CITY COLLEGE,addakha_hajilalmia@yahoo.com,01309109482,"LALMIA CITY COLLEGE,GOPALGONJ SADAR, GOPALGONJP.O-GOPALGANJ,P.S.-GOPALGANJ,DIST-GOPALGANJ, Gopalgonj"
6115,M. H. KHAN DEGREE COLLEGE,mhkcollege6115@gmail.com,01779397255,"P.O- ULPUR, GOPALGONJ, Gopalgonj"
6116,SHEIKH FAZLUL KARIM SELIM LAW COLLEGE,deshcomputerit@gmail.com,01733520467,"THANA PARA, Gopalgonj"
6117,M A ROUF TEACHERS' TRAINING COLLEGE,m.arttc@yahoo.com,026685008,"62 HIRABARI ROAD, GOPALGANJ, Gopalgonj"
6118,SABIRA ROUF PHYSICAL EDUCATION COLLEGE,0,,"0, Gopalgonj"
6119,DR. IMDADUL HUQ MEMORIAL COLLEGE,dr.imdadulhmdcollege5@gmail.com,01716574181,"BASHBARIA, Bashbaria bandar,Tungipara, Gopalgonj, Gopalgonj"
6120,N. HAQUE COLLEGE OF BUSINESS & TECHNOLOGY (NCBT),nhaquecollege@gmail.com,026681144,"MANIKDAH, Gopalgonj"
6121,GOVT. SHEIKH RASEL COLLEGE,s.raselcollege@gmail.com,01724238698,"HIJOLBARI, Gopalgonj"
6122,RAMSHIL COLLEGE,info@ramshilcollege.edu.bd,01715935635,"RAMSHIL, Kotalipara, Gopalganj, Gopalgonj"
6123,UJANI B.K.B UNION DEGREE COLLEGE,ujanibkbunioncollege109653@gmail.com,01712294229,"VILLAGE: UJANI, POST: UJANI, UPAZILA: MUKSUDPUR, DISTRICT: GOPALGANJ., Gopalgonj"
6124,SHEIKH HASINA ADARSHA MAHABIDYALAYA,shambd97@gmail.com,01733188366,"P.O: Kandi, Upazila: Kotalipara, Dist: Gopalgonj, Gopalgonj"
6201,JATIR PITA BANGABANDHU SHEIKH MUJIBUR RAHMAN COLLEGE,shariatpurgovcollege@yahoo.com,060161676,"Dhanuka, Palong, Shariatpur., Shariatpur"
6202,NARIA GOVT. COLLEGE,nariagovernmentcollege@yahoo.com,060159132,"NARIA SADAR, NARIA, SHARIATPUR., Shariatpur"
6203,"GOVT. M. A. REZA COLLEGE, BHEDERGANJ",mareza_college@yahoo.com,0602256126,"BHEDERGANJ, Shariatpur"
6204,"GOVT. PURBO MADARIPUR COLLEGE, DAMUDYA",pmc.damu@yahoo.com,01720646876,"P.O- DAMUDYA., Shariatpur"
6205,JAZIRA COLLEGE,jajiracollege@gmail.com,0602756022,"VILL: DOKHIN BAIKSHA, POST: JAZIRA.DIST: SHARIATPUR., Shariatpur"
6206,HAZI SHARIATULLAH COLLEGE,hazishariatullahcollege94@yahoo.com,01716345212,"SAKHIPUR,BHADERGONJ,SHARIATPUR., Shariatpur"
6207,DR. MOSLEM UDDIN KHAN COLLEGE,dr.mukdc2019@gmail.com,01731306715,"JOYNAGAR, JAZIRA, SHARIATPUR, Shariatpur"
6208,BHOJESWAR UPASY MAHABIDDALAYA,bhojeswarupashicollage89@gmail.com,060155536,"UPASHI, Shariatpur"
6209,GOVT. SHAMSUR RAHMAN COLLEGE,srcollege.ghat@gmail.com,0602475026,"DASHARJONGLE, Shariatpur"
6210,GOVT. B.K. NAGAR BANGABANDHU COLLEGE,bknagarbangabandhucollege@gmail.com,01713592723,"B.K. NAGAR, Shariatpur"
6211,SIRAJ SIKDER COLLEGE,sssc.degree@yahoo.com,01309113528,"D.M.KHALI, Shariatpur"
6212,GOVT. GOLAM HAIDER KHAN MOHILA COLLEGE,ghkm.college.113646@gmail.com,060161440,"PALONG,SHARIATPUR SADAR, Shariatpur"
6301,MADARIPUR GOVT. COLLEGE,gnc_edu@yahoo.com,066161524,"MADARIPUR, Madaripur"
6302,MADARIPUR GOVT. SUFIA MAHILA COLLEGE,govt.sufia@gmail.com,02478810681,"DAGHA SHARIF ROAD, MADARIPUR, Madaripur"
6303,CHARMUGURIA COLLEGE,charmugria_college@yahoo.com,01718016365,"CHARMUGRIA, NEW TOWN, MADARIPUR, Madaripur"
6304,BORHAMGANJ GOVT. COLLEGE,govbgcollege@gmail.com,0662456107,"GOATOLA, post: borhamganj,ps: shibchar, Dist: madaripur., Madaripur"
6305,SYED ABUL HOSSAIN COLLEGE,ksahc@yahoo.com,0662256109,"PANGASHIA, Madaripur"
6306,"SHAHID SMRITI COLLEGE, SASHIKAR",shaheedsmrity660@gmail.com,01930893747,"SASHIKAR,KALKINI,MADARIPUR, Madaripur"
6307,GOVT. RAJOIR COLLEGE,rajoircollege@yahoo.com,0662356106,"Govt.Rajoir Degree College, Madaripur"
6308,RIZIA BEGUM MAHILA COLLEGE,riziabegummohilacollege@gmail.com,01679024494,"SHIBCHAR, MADARIPUR., Madaripur"
6309,NURUL AMIN DEGREE COLLEGE,nurulamincollege.degree@gmail.com,01703228122,"UMEDPUR, shibchar,madaripur, Madaripur"
6310,BANGABANDHU LAW COLLEGE,masudfiroge@ymail.com,01718290526,"NEW TOWN, MADARIPUR, Madaripur"
6311,MADARIPUR TEACHERS' TRAINING COLLEGE,bedcollegemadaripur@gmail.com,01234567891,"MADARIPUR, Madaripur"
6312,SHAHEBRAMPUR KABI NAZRUL ISLAM COLLEGE,sknicollege@gmail.com,01713545678,"SHAHEBRAMPUR, KALKINI, MADARIPUR., Madaripur"
6313,ABCK SYED ABUL HOSSAIN COLLEGE,mr.tareq99@yahoo.com,066161913,"DATTA KANDUA, Madaripur"
6314,ELIAS AHMED CHOWDHURY COLLEGE,prin.eliasahmedchowdhurycollege@gmail.com,01716377296,"DATTAPARA, SHIBCHAR, MADARIPUR., Madaripur"
6315,GOVT. SHEIKH HASINA ACADEMY & WOMEN'S COLLEGE,shakehasinacollege@gmail.com,01309110719,"DASAR, KALKINI, MADARIPUR, Madaripur"
6316,SYED ABUL HOSSAIN COLLEGE,sahcktmadaripur1989@gmail.com,01309110787,"KHOAJPUR TAKERHAT,MADARIPUR., Madaripur"
6317,D.K. IDEAL SYED ATAHAR ALI ACADEMY AND COLLEGE,dkidealcollege@yahoo.com,01708436060,"Vill., Post office & Thana-Dashar, Dist-Madaripur., Madaripur"
6318,KABIRAJPUR SAIFUDDIN DEGREE COLLEGE,kscollege1994@gmail.com,01715256884,"KABIRAJPUR, RAJOIR,MADARIPUR, Madaripur"
6319,ELIAS AHMED CHOWDHURY DEGREE COLLEGE,0,,"0, Madaripur"
6320,CHILARCHAR BALIKANDI SHEIKH FAZILATUNNESA MUJIB COLLEGE,chilarcharbsfmcollage@gmail.com,01724796269,"CHILARCHAR, MADARIPUR, Madaripur"
6321,SHEIKH RASEL GOVT. COLLEGE,collegesheikhrasel@gmail.com,01731311367,"P.O:LUNDI, P.S:RAJOIR, DIST:MADARIPUR., Madaripur"
6322,INSTITUTE OF LIBRARY  AND INFORMATION SCIENCE,s985855@yahoo.com,066161470,"NEW TOWN, MADARIPUR-7900, Madaripur"
6323,BEER MUKTIJODDHA SHAJAHAN KHAN COLLEGE,bmskcollege@gmail.com,01716364290,"Mostafapur, Madaripur, Madaripur"
6401,SAVAR GOVT. COLLEGE,savarcollege6401@gmail.com,027748633,"SAVAR, DHAKA, Dhaka"
6402,DHAMRAI GOVT. COLLEGE,pdgc_1972@yahoo.com,027730050,"DHAMRAI (Thana Road), Dhamrai, Dhaka, Dhaka"
6403,NABOJUG COLLEGE,nabojugcollege@yahoo.com,01711518898,"KUSHURA, Dhaka"
6404,JOYPARA COLLEGE,joyparacollege@yahoo.com,01309108010,"JOYPARA, DOHAR, DHAKA-1330., Dhaka"
6405,GOVT. DOHAR NAWABGANJ COLLEGE,dncollege1320@gmail.com,01309108318,"SHAMSABAD, NAWABGANJ, DHAKA-1320, Dhaka"
6406,"ISPAHANI COLLEGE, RAMERKANDA",ispahanicollegeramerkanda111@yahoo.com,7766400,"RAMERKANDA, ROHITPUR, Keraniganj, Dhaka ., Dhaka"
6407,KERANIGANJ MAHILA COLLEGE,principal.kmc.keranigonj@gmail.com,7761123,"AMBAGICHA, KERANIGANJ,  DHAKA, Dhaka"
6408,DHAKA CITY COLLEGE,dhakacitycollege6408@gmail.com,223364118,"ROAD#02, DHANMONDI, DHAKA-1205, Dhaka"
6409,MIRPUR GIRLS IDEAL COLLEGE,mirpurgirlsidealcollege78@gmail.com,8032032,"MIRPUR-10, DHAKA-1216., Dhaka"
6410,NEW MODEL DEGREE COLLEGE,principalnmdc@gmail.com,02222243078,"1/1-Kha, Sukrabad, Mohammadpur, Dhaka-1207, Dhaka"
6411,GOVT. MUSIC COLLEGE,gmusiccollege@gmail.com,0248112482,"SHER-E-BANGLA NAGOR, AGARGAON, DHAKA-1207, Dhaka"
6412,B. A. F. SHAHEEN COLLEGE,0,,"0, Dhaka"
6413,ADAMJEE CANTONMENT COLLEGE,adamjee_college@hotmail.com,8871622,"DHAKA CANTONMENT, Dhaka"
6414,DR. MALEKA COLLEGE,doctormalekacollege@yahoo.com,55000391,"Road-7/A, Dhanmondi, Dhaka-1209, Dhaka"
6415,PALLABI MOHILA DEGREE COLLEGE,szmdcollege@yahoo.com,02226623787,"12/E, PALLABI, MIRPUR, DHAKA-1216., Dhaka"
6416,SIDDHESWARI COLLEGE,principal_sdcollege@yahoo.com,02222229307,"25 SHAHID SHANGBADIK SELINA PARVEEN SARAK, MOGHBAZAR, DHAKA-1217, Dhaka"
6417,UTTARA ANWARA MODEL COLLEGE,uamuc.info@yahoo.com,028917601,"DAKHANKHAN, Dhaka"
6418,GOVT. BIGGYAN COLLEGE,gsc_1954@yahoo.com,58152619,"OLD MAYMANSINGH ROAD 34/B TEJKUNIPARA, TEJGAON DHAKA, Dhaka"
6419,DHAKA COLLEGE,dhakacollegeprincipal@gmail.com,,"PO- New Market Dhanmondi, Mirpur Rd, Dhaka 1205, Bangladesh, Dhaka"
6420,GOVT. BANGLA COLLEGE,info@sarkaribanglacollege.gov.bd,,"MIRPUR, DHAKA-1216, Dhaka"
6421,IDEAL COLLEGE,idealcollege1205@yahoo.com,58612446,"65 Central Road, Dhanmondi, Dhaka-1205, Dhaka"
6422,TEJGAON COLLEGE,tejgaoncollege@ymail.com,0248113628,"16, INDIRA ROAD, FARMGATE, DHAKA-1215, Dhaka"
6423,GOVT. TITUMIR COLLEGE,titumircollegemail@gmail.com,,"MOHAKHALI, DHAKA-1212, Dhaka"
6424,AHSANULLAH INSTITUTE OF INFORMATION & COMMUNICATION TECH.,aiict2001@gmail.com,9008711,"House no: B-91, Road no: E-2, Eastern Housing Ltd, Pallabi, Dhaka-1216, Dhaka"
6425,SK. BORHANUDDIN COLLEGE,info@sbpgc.edu.bd,7300702,"62, NAZIMUDDIN ROAD, DHAKA-1100, Dhaka"
6426,EDEN MAHILA COLLEGE,edenmohilacollege1@gmail.com,,"Azimpur, Dhaka"
6427,UNITED COLLEGE OF BUSINESS & TECHNOLOGY,0,,"0, Dhaka"
6428,RAMPURA EKRAMUNNESSA COLLEGE,rampuraeakramunessacollege@gmail.com,0255128875,"463, DIT ROAD, RAMPURA, DHAKA., Dhaka"
6429,MICRO INSTITUTE OF TECHNOLOGY,akastanvir@yahoo.com,1756488536,"20/1, Indira Road, Farmgate, Dhaka, Dhaka"
6430,RIZAUL KARIM CHOWDHURY COLLEGE,rkchowdhurycollege@yahoo.com,027544816,"10/F,SAIDABAD,DHAKA -1100, Dhaka"
6431,T & T COLLEGE,tandtcollege@gmail.com,02224401285,"MOTIJHEEL, DHAKA., Dhaka"
6432,NOTRE DAME COLLEGE,samarbernard58@gmail.com,027192325,"MOTIJHEEL, DHAKA, Dhaka"
6433,KHILGAON MODEL COLLEGE,model.college.khilgaon@gmail.com,7218288,"KHILGAON CHOWRASTA, Dhaka"
6434,SALIMULLAH COLLEGE,collegesalimullah@gmail.com,027122210,"40/1, TIPU SULTAN ROAD, WARI, DHAKA-1100, Dhaka"
